event_id,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor_1,assoc_actor1,inter1,actor2,assoc_actor2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
SOM56135,27-March-2026,2026,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Islamic State Somalia Province,,2,Military Forces of Somalia (2022-) Puntland Dervish Force,,1,12,,706,Eastern Africa,Somalia,Bari,Qandala,,Talal,10.9921,50.0566,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 March 2026, Islamic State Somalia Province launched mortar shellings against Puntland dervish forces near Talal village (Qandala, Bari), resulting in an unspecified material damages. Casualties unknown.",0,,1774922350
SOM56144,27-March-2026,2026,1,Political violence,Battles,Armed clash,Darod-Warsangeli-Nuux Cumar Sub-Clan Militia (Somalia),,4,Isaaq-Habar Jeclo Sub-Clan Militia (Somalia),,4,44,,706,Eastern Africa,Somalia,Sanaag,Ceerigaabo,,Waqdariya,11.1179,47.7935,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 March 2026, Darod Warsangeli Nuuh Cumar clan militia clashed with Isaaq-Habar Jeclo sub-clan militia in Gubata village in Waqdariya village (Ceerigaabo, Sanaag). The clash was linked to a land dispute. Casualties unknown.",0,,1774983109
SOM56159,27-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Bay,Buur Hakaba,,Buulo Amiin,2.8297,44.1108,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 March 2026, Al Shabaab ambushed government security forces (SNA) convoy in the vicinity of Buulo Amiin village (Buur Hakaba, Bay). The armed clash was initiated with RPG fire exchanged between Al Shabaab and SNA soldiers. There were no casualties.",0,,1775609918
SOM56160,27-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),,8,28,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Buulo Nagaad,1.8494,44.8461,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 March 2026, overnight, Al Shabaab clashed with AUSSOM UPDF troops at a base in Buulo Nagaad village (Marka, Lower Shabelle). The clash was initiated with RPGs. There were no casualties. Al Shabaab claimed responsibility.",0,,1775609918
SOM56161,27-March-2026,2026,1,Strategic developments,Strategic developments,Change to group/activity,Military Forces of Somalia (2022-) Special Forces,Police Forces of Somalia (2022-) Special Forces,1,,,0,10,,706,Eastern Africa,Somalia,Bay,Buur Hakaba,,Buur Xakaba,2.8049,44.0821,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Movement of forces: On 27 March 2026, government security forces (Gorgor) and police forces (Harmacad) were deployed in Buur Xakaba town (Buur Hakaba, Bay). The move came amid escalating tensions between the Federal Government and the Southwest State.",0,,1775609918
SOM56167,27-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Bay,Buur Hakaba,,Leego,2.7144,44.509,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 March 2026, Al Shabaab ambushed government security forces (SNA) from Wanlaweyne district and the route to Buur Hakaba, at Leego village (Buur Hakaba, Bay). There were no casualties.",0,,1775609918
SOM56175,27-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Xaawo-Cabdi,2.0905,45.1766,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 March 2026, overnight, Al Shabaab clashed with government security forces (SNA) at a checkpoint in Xaawo-Cabdi village (Afgooye, Lower Shabelle), after the militants threw a hand grenade. Al Shabaab claimed to have injured 6 soldiers.",0,,1775609918
SOM56266,27-March-2026,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2025-),,8,Al Shabaab,,2,28,,706,Eastern Africa,Somalia,Middle Juba,Jilib,,Mareerey,0.4279,42.7188,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 27 March 2026, US forces conducted airstrikes targeting Al Shabaab position near Mareerey town (Jilib, Middle Juba). Casualties unknown.",0,,1775609918
SOM56152,28-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Afgooye,2.15,45.116,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 28 March 2026, Al Shabaab shot and killed 1 government soldier (SNA) (on duty) in Afgooye town (Afgooye, Lower Shabelle). Al Shabaab claimed responsibility.",1,,1775609918
SOM56168,28-March-2026,2026,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Police Forces of Somalia (2022-) Southwest Special Police Forces,,1,12,,706,Eastern Africa,Somalia,Bay,Buur Hakaba,,Lug-Habar,2.918,43.9315,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 28 March 2026, an IED planted by Al Shabaab exploded, targeting armed oppositions defected from the Southwest State Special Police Forces (SWSPF) allied with the federal government traveling on a rickshaw (tuk-tuk) near Lug-Habar village (Buur Hakaba, Bay). Casualties unknown.",0,,1775609918
SOM56173,28-March-2026,2026,1,Political violence,Battles,Armed clash,Dir-Issa Sub-Clan Militia (Somalia),,4,Dir-Gadabuursi Sub-Clan Militia (Somalia),,4,44,,706,Eastern Africa,Somalia,Awdal,Baki,,Sheed-Dheer,10.3018,43.5233,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 28 March 2026, Issa and Gadabguursi sub-clan militias, both from the Dir clan, clashed in the Beeyo-dhaadheer area near Sheed-Dheer village (Baki, Awdal). There were no casualties.",0,,1775604500
SOM56261,28-March-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Police Forces of Somalia (2022-) Southwest Special Police Forces,1,Police Forces of Somalia (2022-) Southwest Special Police Forces,,1,11,,706,Eastern Africa,Somalia,Bay,Diinsoor,,Diinsoor,2.4074,42.9766,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 28 March 2026, government security forces (SNA) and armed opposition defected from the Southwest State Special Police Forces (SWSPF) allied with the federal government clashed with Southwest State Special Police Forces (SWSPF) allied with the local administration in Diinsoor town (Diinsoor, Bay). There were no casualties.",0,,1775609918
SOM56262,28-March-2026,2026,1,Political violence,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Somalia),Taxi Drivers (Somalia),7,27,Civilian targeting,706,Eastern Africa,Somalia,Middle Juba,Saakow,,Dudundher,1.3178,41.4609,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 28 March 2026, Al Shabaab assaulted a probox driver in Dudundher village (Saakow, Middle Juba), for failing to stop at an Al Shabaab checkpoint. Extent of injuries unknown.",0,,1776191110
SOM56263,28-March-2026,2026,1,Political violence,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Somalia),Taxi Drivers (Somalia),7,27,Civilian targeting,706,Eastern Africa,Somalia,Middle Juba,Jilib,,Dhey Tubaako,0.4782,42.927,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 28 March 2026, Al Shabaab beat and injured a taxi driver in Dhey Tubaako village (Jilib, Middle Shabelle). Extent of injuries unknown.",0,,1775609918
SOM56264,28-March-2026,2026,1,Political violence,Battles,Armed clash,Islamic State Somalia Province,,2,Military Forces of Somalia (2022-) Puntland Dervish Force,,1,12,,706,Eastern Africa,Somalia,Bari,Qandala,,Dhaadaar,11.128,49.8755,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 28 March 2026, Islamic State Somalia Province clashed with Puntland Dervish Force in Dhaadaar village (Qandala, Bari). There were no casualties.",0,,1775609918
SOM56265,28-March-2026,2026,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,Islamic State Somalia Province,,2,Military Forces of Somalia (2022-) Puntland Dervish Force,,1,12,,706,Eastern Africa,Somalia,Bari,Qandala,,Sheebaab,11.081,49.908,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 28 March 2026, Islamic State Somalia Province fired mortar shells targeting Puntland Dervish Force in Sheebaab village (Qandala, Bari). There were no casualties.",0,,1775609918
SOM56162,29-March-2026,2026,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Bay,Buur Hakaba,,Buur Xakaba,2.8049,44.0821,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 29 March 2026, an IED planted by Al Shabaab exploded, targeting government security forces (SNA) convoy traveling to Mooda-Mooda and Daynuunay near Buur Xakaba town (Buur Hakaba, Bay). Al Shabaab claimed to have killed 15 soldiers and injured 23 others.",15,,1775609918
SOM56163,29-March-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Police Forces of Somalia (2022-) Southwest Special Police Forces,1,Police Forces of Somalia (2022-) Southwest Special Police Forces,,1,11,,706,Eastern Africa,Somalia,Bay,Baydhaba,,Daynuunay,3.0399,43.7969,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 29 March 2026, government security forces (SNA) and armed opposition defected from the Southwest State Special Police Forces (SWSPF) clashed with Southwest State Special Police Forces (SWSPF) allied with the local administration in Daynuunay village (Baydhaba, Bay). The federal government's forces took control of the village and killed 21 soldiers.",21,,1775609918
SOM56169,29-March-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),,1,Military Forces of Somalia (2022-),,1,11,,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Heliwa,2.0844,45.39,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 29 March 2026, 2 groups of government security forces (stabilization forces, part of SNA) clashed at the Dermooley Security Checkpoint in Mogadishu - Heliwa (Banadir). The motive was due a checkpoint dispute. 1 soldier was killed, 2 soldiers, and 1 civilian bystander were injured.",1,,1775604500
SOM56170,29-March-2026,2026,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,,,0,20,,706,Eastern Africa,Somalia,Bay,Baydhaba,,Mooda Mooda,3.007,43.8494,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 29 March 2026, an IED planted by an unknown armed group (likely Al Shabaab due to similar attacks by the group) exploded near Mooda Mooda village (Baydhaba, Bay). The explosion was triggered by a herd of camels passing by on the road. There were no casualties.",0,,1775609918
SOM56172,29-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Qoryooley,1.7878,44.53,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 29 March 2026, overnight, Al Shabaab clashed with government security forces (SNA) in Qoryooley town (Qoryooley, Lower Shabelle), after the militants threw a hand grenade. There were no casualties. Al Shabaab claimed responsibility.",0,,1775609918
SOM56174,29-March-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Special Forces,,1,Al Shabaab,,2,12,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Warmahan,2.3963,45.0159,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 29 March 2026, government security forces (Danab) raided Al Shabaab position in Warmahan village (Afgooye, Lower Shabelle). 2 people were killed. Al Shabaab claimed the Danab forces killed 2 clan elders.",2,,1775609918
SOM56249,29-March-2026,2026,1,Political violence,Violence against civilians,Attack,Police Forces of Somalia (2022-) Jubaland Police Force,,1,Civilians (Somalia),,7,17,Civilian targeting,706,Eastern Africa,Somalia,Lower Juba,Afmadow,,Afmadow,0.5172,42.071,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 29 March 2026, Jubaland security forces attacked and assaulted a civilian during Jubaland Government food aid distribution in Afmadow town (Afmadow, Lower Juba). Extent of injuries unknown.",0,,1775609918
SOM56250,29-March-2026,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Unidentified Military Forces,,8,Al Shabaab,,2,28,,706,Eastern Africa,Somalia,Middle Shabelle,Adan Yabaal,,Adan Yabaal,3.7742,46.2499,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 29 March 2026, international forces (coded as unidentified military forces) launched an airstrike in the vicinity of Ceelka Noor Gabow village near Adan Yabaal town (Adan Yabaal, Middle Shabelle), 1 senior member and 23 militants were killed.",24,,1775609918
SOM56251,29-March-2026,2026,1,Political violence,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Somalia),,7,27,Civilian targeting,706,Eastern Africa,Somalia,Hiraan,Belet Weyne,,Ceel Gaal,4.8476,45.2398,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 29 March 2026, Al Shabaab assaulted an elderly man in Ceel Gaal village (Belet Weyne, Hiraan). Extent of injuries unknown.",0,,1775609918
SOM56252,29-March-2026,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Unidentified Military Forces,,8,Al Shabaab,,2,28,,706,Eastern Africa,Somalia,Middle Shabelle,Cadale,,Lamagaras,3.0969,46.1304,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 29 March 2026, international forces (coded as unidentified military forces) launched an airstrike against Al Shabaab position in Lamagaras village (Cadale, Middle Shabelle). Casualties unknown.",0,,1775609918
SOM56253,29-March-2026,2026,1,Political violence,Battles,Armed clash,Police Forces of Somalia (2022-) Southwest Special Police Forces,,1,Military Forces of Somalia (2022-),Police Forces of Somalia (2022-) Southwest Special Police Forces,1,11,,706,Eastern Africa,Somalia,Bay,Baydhaba,,Mooda Mooda,3.007,43.8494,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 29 March 2026, Southwest State Special Police Forces (SWSPF) allied with the local administration ambushed government security forces (SNA) and armed opposition defected from the Southwest State Special Police Forces (SWSPF) allied with the federal government convoy on the outskirts of Mooda Mooda village (Baydhaba, Bay). An unknown number of soldiers were injured from both sides.",0,,1775604470
SOM56254,29-March-2026,2026,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,2,,,0,20,,706,Eastern Africa,Somalia,Bay,Buur Hakaba,,Rooble Shiikh,2.9439,43.9162,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Movement of forces: On 29 March 2026, Al Shabaab fighters were observed regrouping in Rooble Shiikh village (Buur Hakaba, Bay). The fighters arrived from the Idaale village.",0,,1775609918
SOM56255,29-March-2026,2026,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,2,,,0,20,,706,Eastern Africa,Somalia,Bay,Buur Hakaba,,Qadiidle,2.9646,43.8949,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Movement of forces: On 29 March 2026, Al Shabaab fighters were observed regrouping in Qadiidle village (Buur Hakaba, Bay). The fighters arrived from the Idaale village.",0,,1775609918
SOM56256,29-March-2026,2026,1,Political violence,Violence against civilians,Attack,Al Shabaab,,2,Civilians (Somalia),Military Forces of Somalia (2022-),7,27,Civilian targeting,706,Eastern Africa,Somalia,Bay,Baydhaba,,Idaale,2.7139,43.3436,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 29 March 2026, Al Shabaab assaulted a civilian in the Idaale village (Baydhaba, Bay). Al Shabaab accused the civilian of spying for the federal forces who are conducting an operation in the Baidoa district. Extent of injuries unknown.",0,,1775609918
SOM56257,29-March-2026,2026,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,2,,,0,20,,706,Eastern Africa,Somalia,Bay,Buur Hakaba,,Buur Kuulow,2.8097,44.3963,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"Movement of forces: On 29 March 2026, Al Shabaab fighters were observed regrouping in Buur Kuulow village (Buur Hakaba, Bay). The fighters have been patrolling the main road between Buur Hakaba and Leego villages.",0,,1775609918
SOM56258,29-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Marka,1.7131,44.7639,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 29 March 2026, Al Shabaab ambushed government soldiers (SNA) in the vicinity of Marka town (Marka, Lower Shabelle). There were no casualties.",0,,1775609918
SOM56259,29-March-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Police Forces of Somalia (2022-) Southwest Special Police Forces,1,Police Forces of Somalia (2022-) Southwest Special Police Forces,,1,11,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Marka,1.7131,44.7639,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 29 March 2026, government security forces (SNA) and armed opposition defected from the Southwest State Special Police Forces (SWSPF) allied with the federal government clashed with Southwest State Special Police Forces (SWSPF) allied with the local administration near Marka town (Marka, Lower Shabelle). There were no casualties.",0,,1775604470
SOM56260,29-March-2026,2026,1,Political violence,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2022-),,1,12,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Ceelasha Biyaha,2.0823,45.2102,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 29 March 2026, Al Shabaab clashed with government security forces (SNA) near Ceelasha Biyaha village (Afgooye, Lower Shabelle). There were no casualties.",0,,1775609918
SOM56153,30-March-2026,2026,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),Police Forces of Somalia (2022-) Southwest Special Police Forces,1,Police Forces of Somalia (2022-) Southwest Special Police Forces,,1,11,,706,Eastern Africa,Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,1,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 30 March 2026, government security forces (SNA) and armed opposition defected from the Southwest State Special Police Forces (SWSPF) allied with the federal government clashed with Southwest State Special Police Forces (SWSPF) allied with the local administration in Baidoa village (Baydhaba, Bay). The federal government targeted multiple locations. The FGS and opposition forces overpowered the Southwest State Forces and took control of the town. An unknown number of militants were killed and wounded. Unspecified number of fatalities coded as 3.",3,,1775609918
SOM56154,30-March-2026,2026,1,Political violence,Violence against civilians,Attack,Darod-Marehan Sub-Clan Militia (Somalia),,4,Civilians (Somalia),Hawiye-Habar Gedir-Ayr Sub-Clan Militia (Somalia); Pastoralists (Somalia),7,47,Civilian targeting,706,Eastern Africa,Somalia,Galgaduud,Cabudwaaq,,Balanbale,5.689,45.9693,2,REDACTED IN SAMPLE,REDACTED IN SAMPLE,"On 30 March 2026, Darod-Marehan sub-clan militia shot and killed 1 pastoralist from Hawiye-Habar Gedir-Ayr sub-clan on the outskirts of Xirsi-Lugay village near Balanbale village (Cabudwaaq, Galgaduud). The motive was due to clan revenge.",1,,1775604500
